Date,Entry Price,Stop Loss,Direction,Quantity,Balance,Max Balance,Drawdown
2024-05-30 14:20:00-04:00,-0.013840191917335876,-0.020760287876003813,SELL,3.22883620941268e+232,2.0412509809628445e+233,2.0412509809628445e+233,0.0
2024-06-10 16:50:00-04:00,0.003927575507622905,0.005891363261434357,SELL,4.082501961925689e+232,2.3641346019041125e+233,2.3641346019041125e+233,0.0
2024-06-05 18:00:00-04:00,-0.007820136852398907,-0.01173020527859836,SELL,4.7282692038082254e+232,2.987390127955865e+233,2.987390127955865e+233,0.0
2024-06-11 16:35:00-04:00,-0.007849909726032056,-0.011774864589048084,SELL,5.97478025591173e+232,3.584868153547038e+233,3.584868153547038e+233,0.0
2024-05-27 23:30:00-04:00,-0.003911750899709965,-0.005867626349564947,SELL,7.169736307094076e+232,3.993118349739607e+233,3.993118349739607e+233,0.0
2024-06-07 16:20:00-04:00,0.0,0.0,SELL,7.986236699479214e+232,4.710091980449014e+233,4.710091980449014e+233,0.0
2024-05-30 23:25:00-04:00,0.018493689028620253,0.02774053354293038,SELL,9.420183960898028e+232,5.508715650396935e+233,5.508715650396935e+233,0.0
2024-06-21 11:40:00-04:00,0.06732140028513633,0.1009821004277045,SELL,1.101743130079387e+233,5.508715650396935e+233,5.508715650396935e+233,0.0
2024-06-21 04:55:00-04:00,0.01700187650339746,0.025502814755096193,SELL,1.101743130079387e+233,5.508715650396935e+233,5.508715650396935e+233,0.0
2024-06-10 13:20:00-04:00,0.013951541645340626,0.02092731246801094,SELL,1.101743130079387e+233,5.508715650396935e+233,5.508715650396935e+233,0.0
2024-06-13 08:40:00-04:00,-0.12023121387283453,-0.060115606936417265,BUY,1.101743130079387e+233,5.508715650396935e+233,5.508715650396935e+233,0.0
2024-06-13 18:35:00-04:00,0.009553896716019139,0.014330845074028709,SELL,1.101743130079387e+233,5.508715650396935e+233,5.508715650396935e+233,0.0
2024-06-13 05:30:00-04:00,-0.019540409566987105,-0.029310614350480657,SELL,1.101743130079387e+233,6.610458780476322e+233,6.610458780476322e+233,0.0
